Area;MTU;Hydro - Actual Aggregated [MW];Nuclear  - Actual Aggregated [MW];Other renewable  - Actual Aggregated [MW];Solar  - Actual Aggregated [MW];Wind - Actual Aggregated [MW]
BZN|ES;02.05.2021 09:00 - 02.05.2021 10:00 (CET);2618;6697;94;5657;2468
BZN|ES;02.05.2021 10:00 - 02.05.2021 11:00 (CET);2898;6696;97;9134;2250
BZN|ES;02.05.2021 11:00 - 02.05.2021 12:00 (CET);3372;6707;95;10341;1790
BZN|ES;02.05.2021 12:00 - 02.05.2021 13:00 (CET);3315;6728;95;10703;1568
BZN|ES;02.05.2021 13:00 - 02.05.2021 14:00 (CET);3169;6725;96;10535;1566
BZN|ES;02.05.2021 14:00 - 02.05.2021 15:00 (CET);2924;6726;95;10382;1696
BZN|ES;02.05.2021 15:00 - 02.05.2021 16:00 (CET);3345;6727;95;10067;1975
BZN|ES;02.05.2021 16:00 - 02.05.2021 17:00 (CET);3704;6726;97;9379;1683
BZN|ES;02.05.2021 17:00 - 02.05.2021 18:00 (CET);3766;6726;96;8388;2060
BZN|ES;02.05.2021 18:00 - 02.05.2021 19:00 (CET);3573;6725;96;7056;3549
BZN|ES;02.05.2021 19:00 - 02.05.2021 20:00 (CET);3166;6723;96;4615;4792
BZN|ES;02.05.2021 20:00 - 02.05.2021 21:00 (CET);3569;6722;96;1606;5818
BZN|ES;02.05.2021 21:00 - 02.05.2021 22:00 (CET);4099;6724;92;732;6548
BZN|ES;02.05.2021 22:00 - 02.05.2021 23:00 (CET);4709;6725;91;668;6991
BZN|ES;02.05.2021 23:00 - 03.05.2021 00:00 (CET);3139;6723;90;669;7317
BZN|ES;03.05.2021 00:00 - 03.05.2021 01:00 (CET);2176;6725;89;668;7185
BZN|ES;03.05.2021 01:00 - 03.05.2021 02:00 (CET);3170;6724;89;664;6915
BZN|ES;03.05.2021 02:00 - 03.05.2021 03:00 (CET);2622;6727;89;644;6382
BZN|ES;03.05.2021 03:00 - 03.05.2021 04:00 (CET);2794;6728;89;612;5962
BZN|ES;03.05.2021 04:00 - 03.05.2021 05:00 (CET);2155;6731;89;460;5618
BZN|ES;03.05.2021 05:00 - 03.05.2021 06:00 (CET);2130;6730;89;192;5397
BZN|ES;03.05.2021 06:00 - 03.05.2021 07:00 (CET);3224;6722;89;58;5163
BZN|ES;03.05.2021 07:00 - 03.05.2021 08:00 (CET);4321;6745;91;204;5177
BZN|ES;03.05.2021 08:00 - 03.05.2021 09:00 (CET);5150;6773;93;1542;4644
BZN|ES;03.05.2021 09:00 - 03.05.2021 10:00 (CET);4429;6803;96;3966;4249
BZN|ES;03.05.2021 10:00 - 03.05.2021 11:00 (CET);2837;6832;99;5972;4360
BZN|ES;03.05.2021 11:00 - 03.05.2021 12:00 (CET);2722;6858;102;7386;4301
BZN|ES;03.05.2021 12:00 - 03.05.2021 13:00 (CET);2708;6887;103;7958;4084
BZN|ES;03.05.2021 13:00 - 03.05.2021 14:00 (CET);2936;6913;103;7514;4072
BZN|ES;03.05.2021 14:00 - 03.05.2021 15:00 (CET);3070;6942;104;7153;3949
BZN|ES;03.05.2021 15:00 - 03.05.2021 16:00 (CET);3072;6949;99;6598;3884
BZN|ES;03.05.2021 16:00 - 03.05.2021 17:00 (CET);2655;6947;103;5773;3835
BZN|ES;03.05.2021 17:00 - 03.05.2021 18:00 (CET);3097;6947;102;4762;3864
BZN|ES;03.05.2021 18:00 - 03.05.2021 19:00 (CET);2736;6944;102;4045;4004
BZN|ES;03.05.2021 19:00 - 03.05.2021 20:00 (CET);4039;6957;103;2799;3847
BZN|ES;03.05.2021 20:00 - 03.05.2021 21:00 (CET);5204;6989;105;1162;3712
BZN|ES;03.05.2021 21:00 - 03.05.2021 22:00 (CET);6430;7022;104;375;3232
BZN|ES;03.05.2021 22:00 - 03.05.2021 23:00 (CET);5444;7048;101;305;2906
BZN|ES;03.05.2021 23:00 - 04.05.2021 00:00 (CET);3984;7048;98;303;2866
BZN|ES;04.05.2021 00:00 - 04.05.2021 01:00 (CET);4428;7046;92;290;2475
BZN|ES;04.05.2021 01:00 - 04.05.2021 02:00 (CET);4243;7046;94;229;2225
BZN|ES;04.05.2021 02:00 - 04.05.2021 03:00 (CET);4088;7049;95;183;1870
BZN|ES;04.05.2021 03:00 - 04.05.2021 04:00 (CET);3708;7050;93;125;1952
BZN|ES;04.05.2021 04:00 - 04.05.2021 05:00 (CET);3668;7049;93;125;1739
BZN|ES;04.05.2021 05:00 - 04.05.2021 06:00 (CET);3826;7050;90;125;1552
BZN|ES;04.05.2021 06:00 - 04.05.2021 07:00 (CET);4952;7052;92;85;1359
BZN|ES;04.05.2021 07:00 - 04.05.2021 08:00 (CET);5951;7050;97;284;1189
BZN|ES;04.05.2021 08:00 - 04.05.2021 09:00 (CET);6012;7052;101;2420;939
BZN|ES;04.05.2021 09:00 - 04.05.2021 10:00 (CET);5814;7050;96;5617;679
BZN|ES;04.05.2021 10:00 - 04.05.2021 11:00 (CET);4505;7050;97;8599;754
BZN|ES;04.05.2021 11:00 - 04.05.2021 12:00 (CET);3808;7047;102;9769;990
BZN|ES;04.05.2021 12:00 - 04.05.2021 13:00 (CET);3594;7046;102;10229;1529
BZN|ES;04.05.2021 13:00 - 04.05.2021 14:00 (CET);3358;7049;103;10390;2272
BZN|ES;04.05.2021 14:00 - 04.05.2021 15:00 (CET);3289;7047;104;10721;2985
BZN|ES;04.05.2021 15:00 - 04.05.2021 16:00 (CET);3818;7041;104;10629;3540
BZN|ES;04.05.2021 16:00 - 04.05.2021 17:00 (CET);3599;7023;105;10265;3955
BZN|ES;04.05.2021 17:00 - 04.05.2021 18:00 (CET);3457;7021;107;9610;4178
BZN|ES;04.05.2021 18:00 - 04.05.2021 19:00 (CET);3659;7020;109;8476;4253
BZN|ES;04.05.2021 19:00 - 04.05.2021 20:00 (CET);3758;7023;110;5852;4213
BZN|ES;04.05.2021 20:00 - 04.05.2021 21:00 (CET);5103;7030;110;2222;4083
BZN|ES;04.05.2021 21:00 - 04.05.2021 22:00 (CET);6804;7033;108;839;4108
BZN|ES;04.05.2021 22:00 - 04.05.2021 23:00 (CET);5894;7043;109;661;4150
BZN|ES;04.05.2021 23:00 - 05.05.2021 00:00 (CET);3830;7046;109;633;4449
BZN|ES;05.05.2021 00:00 - 05.05.2021 01:00 (CET);2655;7045;101;624;4610
BZN|ES;05.05.2021 01:00 - 05.05.2021 02:00 (CET);2013;7047;98;525;4609
BZN|ES;05.05.2021 02:00 - 05.05.2021 03:00 (CET);2039;7049;99;384;4840
BZN|ES;05.05.2021 03:00 - 05.05.2021 04:00 (CET);2110;7053;99;341;4679
BZN|ES;05.05.2021 04:00 - 05.05.2021 05:00 (CET);2087;7055;100;282;4573
BZN|ES;05.05.2021 05:00 - 05.05.2021 06:00 (CET);2409;7055;98;213;4383
BZN|ES;05.05.2021 06:00 - 05.05.2021 07:00 (CET);3627;7056;95;109;3908
BZN|ES;05.05.2021 07:00 - 05.05.2021 08:00 (CET);5722;7055;97;369;3424
BZN|ES;05.05.2021 08:00 - 05.05.2021 09:00 (CET);6547;7055;103;2686;2771
BZN|ES;05.05.2021 09:00 - 05.05.2021 10:00 (CET);5238;7057;102;6042;2534
BZN|ES;05.05.2021 10:00 - 05.05.2021 11:00 (CET);3312;7055;101;8825;2374
BZN|ES;05.05.2021 11:00 - 05.05.2021 12:00 (CET);3501;7058;98;9853;2221
BZN|ES;05.05.2021 12:00 - 05.05.2021 13:00 (CET);4114;7051;95;10495;2057
BZN|ES;05.05.2021 13:00 - 05.05.2021 14:00 (CET);3880;7046;99;10753;2170
BZN|ES;05.05.2021 14:00 - 05.05.2021 15:00 (CET);3016;7048;105;10873;2410
BZN|ES;05.05.2021 15:00 - 05.05.2021 16:00 (CET);2737;7044;106;10749;2581
BZN|ES;05.05.2021 16:00 - 05.05.2021 17:00 (CET);2409;7033;107;10353;2827
BZN|ES;05.05.2021 17:00 - 05.05.2021 18:00 (CET);2127;7029;105;9509;3193
BZN|ES;05.05.2021 18:00 - 05.05.2021 19:00 (CET);2268;7023;104;8399;3241
BZN|ES;05.05.2021 19:00 - 05.05.2021 20:00 (CET);3331;7004;106;5874;3233
BZN|ES;05.05.2021 20:00 - 05.05.2021 21:00 (CET);6492;6992;109;2346;2875
BZN|ES;05.05.2021 21:00 - 05.05.2021 22:00 (CET);7134;7008;106;845;2618
BZN|ES;05.05.2021 22:00 - 05.05.2021 23:00 (CET);7057;7014;107;687;2692
BZN|ES;05.05.2021 23:00 - 06.05.2021 00:00 (CET);5392;7017;107;679;2901
BZN|ES;06.05.2021 00:00 - 06.05.2021 01:00 (CET);4402;7010;99;646;2830
BZN|ES;06.05.2021 01:00 - 06.05.2021 02:00 (CET);3251;7012;100;578;2764
BZN|ES;06.05.2021 02:00 - 06.05.2021 03:00 (CET);2797;7018;100;537;2867
BZN|ES;06.05.2021 03:00 - 06.05.2021 04:00 (CET);2287;7019;100;487;3099
BZN|ES;06.05.2021 04:00 - 06.05.2021 05:00 (CET);2226;7020;99;410;3371
BZN|ES;06.05.2021 05:00 - 06.05.2021 06:00 (CET);2422;6996;98;329;3933
BZN|ES;06.05.2021 06:00 - 06.05.2021 07:00 (CET);4070;6994;97;190;4236
BZN|ES;06.05.2021 07:00 - 06.05.2021 08:00 (CET);5605;6996;101;408;4179
BZN|ES;06.05.2021 08:00 - 06.05.2021 09:00 (CET);5512;7001;108;2731;4024
BZN|ES;06.05.2021 09:00 - 06.05.2021 10:00 (CET);4816;7001;111;6462;3470
BZN|ES;06.05.2021 10:00 - 06.05.2021 11:00 (CET);3713;7013;112;9334;3357
BZN|ES;06.05.2021 11:00 - 06.05.2021 12:00 (CET);3285;7011;111;10515;3617
BZN|ES;06.05.2021 12:00 - 06.05.2021 13:00 (CET);3324;6998;110;11065;4440
BZN|ES;06.05.2021 13:00 - 06.05.2021 14:00 (CET);2492;6987;111;11234;5326
BZN|ES;06.05.2021 14:00 - 06.05.2021 15:00 (CET);2835;6978;111;11199;5968
BZN|ES;06.05.2021 15:00 - 06.05.2021 16:00 (CET);3167;6974;111;10986;6576
BZN|ES;06.05.2021 16:00 - 06.05.2021 17:00 (CET);2783;6972;111;10624;7247
BZN|ES;06.05.2021 17:00 - 06.05.2021 18:00 (CET);2764;6970;109;9851;7685
BZN|ES;06.05.2021 18:00 - 06.05.2021 19:00 (CET);3237;6970;110;8512;7805
BZN|ES;06.05.2021 19:00 - 06.05.2021 20:00 (CET);3892;6970;113;5802;7387
BZN|ES;06.05.2021 20:00 - 06.05.2021 21:00 (CET);5559;6977;114;2322;6494
BZN|ES;06.05.2021 21:00 - 06.05.2021 22:00 (CET);6066;6981;113;771;6378
BZN|ES;06.05.2021 22:00 - 06.05.2021 23:00 (CET);5737;6985;112;570;6415
BZN|ES;06.05.2021 23:00 - 07.05.2021 00:00 (CET);3741;6995;110;562;6312
BZN|ES;07.05.2021 00:00 - 07.05.2021 01:00 (CET);3502;7000;101;561;5947
BZN|ES;07.05.2021 01:00 - 07.05.2021 02:00 (CET);2300;7005;99;588;5794
BZN|ES;07.05.2021 02:00 - 07.05.2021 03:00 (CET);2335;7005;102;599;5904
BZN|ES;07.05.2021 03:00 - 07.05.2021 04:00 (CET);3248;7002;99;627;6153
BZN|ES;07.05.2021 04:00 - 07.05.2021 05:00 (CET);3241;7007;98;630;5968
BZN|ES;07.05.2021 05:00 - 07.05.2021 06:00 (CET);2498;7011;96;550;5644
BZN|ES;07.05.2021 06:00 - 07.05.2021 07:00 (CET);4168;7039;97;330;5346
BZN|ES;07.05.2021 07:00 - 07.05.2021 08:00 (CET);5746;7065;100;553;4915
BZN|ES;07.05.2021 08:00 - 07.05.2021 09:00 (CET);5758;7073;107;3024;4100
BZN|ES;07.05.2021 09:00 - 07.05.2021 10:00 (CET);5067;7073;102;6943;3187
BZN|ES;07.05.2021 10:00 - 07.05.2021 11:00 (CET);4123;7076;104;9540;2750
BZN|ES;07.05.2021 11:00 - 07.05.2021 12:00 (CET);3660;7076;105;10575;2739
BZN|ES;07.05.2021 12:00 - 07.05.2021 13:00 (CET);3151;7075;103;11067;2758
BZN|ES;07.05.2021 13:00 - 07.05.2021 14:00 (CET);2158;7072;105;11232;2765
BZN|ES;07.05.2021 14:00 - 07.05.2021 15:00 (CET);2316;7061;107;11157;2953
BZN|ES;07.05.2021 15:00 - 07.05.2021 16:00 (CET);2721;7045;107;10972;3210
BZN|ES;07.05.2021 16:00 - 07.05.2021 17:00 (CET);3217;7040;109;10612;3344
BZN|ES;07.05.2021 17:00 - 07.05.2021 18:00 (CET);2393;7037;108;9818;3151
BZN|ES;07.05.2021 18:00 - 07.05.2021 19:00 (CET);2611;7037;106;8413;2833
BZN|ES;07.05.2021 19:00 - 07.05.2021 20:00 (CET);4574;7040;106;5814;2544
BZN|ES;07.05.2021 20:00 - 07.05.2021 21:00 (CET);6444;7043;106;2392;2238
BZN|ES;07.05.2021 21:00 - 07.05.2021 22:00 (CET);6973;7051;108;863;2297
BZN|ES;07.05.2021 22:00 - 07.05.2021 23:00 (CET);6297;7056;107;642;2543
BZN|ES;07.05.2021 23:00 - 08.05.2021 00:00 (CET);5139;7057;110;652;2701
BZN|ES;08.05.2021 00:00 - 08.05.2021 01:00 (CET);4495;7059;101;649;2735
BZN|ES;08.05.2021 01:00 - 08.05.2021 02:00 (CET);3650;7059;100;648;3003
BZN|ES;08.05.2021 02:00 - 08.05.2021 03:00 (CET);3151;7051;99;647;3401
BZN|ES;08.05.2021 03:00 - 08.05.2021 04:00 (CET);2528;7053;97;636;4031
BZN|ES;08.05.2021 04:00 - 08.05.2021 05:00 (CET);2061;7052;95;637;4734
BZN|ES;08.05.2021 05:00 - 08.05.2021 06:00 (CET);2439;7055;98;521;5037
BZN|ES;08.05.2021 06:00 - 08.05.2021 07:00 (CET);2445;7020;100;288;5328
BZN|ES;08.05.2021 07:00 - 08.05.2021 08:00 (CET);2245;7012;99;548;5800
BZN|ES;08.05.2021 08:00 - 08.05.2021 09:00 (CET);2883;7013;100;2854;5773
BZN|ES;08.05.2021 09:00 - 08.05.2021 10:00 (CET);3280;7010;99;6221;5830
BZN|ES;08.05.2021 10:00 - 08.05.2021 11:00 (CET);3694;7028;100;8490;6682
BZN|ES;08.05.2021 11:00 - 08.05.2021 12:00 (CET);4346;7063;102;9359;8522
BZN|ES;08.05.2021 12:00 - 08.05.2021 13:00 (CET);4497;7054;102;9816;10408
BZN|ES;08.05.2021 13:00 - 08.05.2021 14:00 (CET);4827;7041;99;9563;10874
BZN|ES;08.05.2021 14:00 - 08.05.2021 15:00 (CET);4997;7042;96;9485;9149
BZN|ES;08.05.2021 15:00 - 08.05.2021 16:00 (CET);4962;7042;96;9305;8647
BZN|ES;08.05.2021 16:00 - 08.05.2021 17:00 (CET);4811;7041;94;8774;8783
BZN|ES;08.05.2021 17:00 - 08.05.2021 18:00 (CET);4994;7045;95;7924;9515
BZN|ES;08.05.2021 18:00 - 08.05.2021 19:00 (CET);4359;7046;95;6248;12517
BZN|ES;08.05.2021 19:00 - 08.05.2021 20:00 (CET);4044;7049;101;3881;12337
BZN|ES;08.05.2021 20:00 - 08.05.2021 21:00 (CET);3655;7050;103;1524;11862
BZN|ES;08.05.2021 21:00 - 08.05.2021 22:00 (CET);4435;7054;100;613;11532
BZN|ES;08.05.2021 22:00 - 08.05.2021 23:00 (CET);4148;7056;98;488;12513
BZN|ES;08.05.2021 23:00 - 09.05.2021 00:00 (CET);3548;7053;96;426;12836
BZN|ES;09.05.2021 00:00 - 09.05.2021 01:00 (CET);4743;7054;95;305;12911
BZN|ES;09.05.2021 01:00 - 09.05.2021 02:00 (CET);5165;7053;93;197;11933
BZN|ES;09.05.2021 02:00 - 09.05.2021 03:00 (CET);5136;7054;93;89;11032
BZN|ES;09.05.2021 03:00 - 09.05.2021 04:00 (CET);4874;7055;91;43;9734
BZN|ES;09.05.2021 04:00 - 09.05.2021 05:00 (CET);4919;7060;90;39;8491
BZN|ES;09.05.2021 05:00 - 09.05.2021 06:00 (CET);4860;7058;89;18;9529
BZN|ES;09.05.2021 06:00 - 09.05.2021 07:00 (CET);4683;7061;88;7;8741
BZN|ES;09.05.2021 07:00 - 09.05.2021 08:00 (CET);4558;7062;86;156;7990
BZN|ES;09.05.2021 08:00 - 09.05.2021 09:00 (CET);4614;7060;90;897;8007
BZN|ES;09.05.2021 09:00 - 09.05.2021 10:00 (CET);4575;7059;91;2136;8470
BZN|ES;09.05.2021 10:00 - 09.05.2021 11:00 (CET);4220;7061;93;3132;9283
BZN|ES;09.05.2021 11:00 - 09.05.2021 12:00 (CET);4088;7059;94;3822;9793
BZN|ES;09.05.2021 12:00 - 09.05.2021 13:00 (CET);3289;7059;94;4466;10697
BZN|ES;09.05.2021 13:00 - 09.05.2021 14:00 (CET);3890;7057;93;4619;11238
BZN|ES;09.05.2021 14:00 - 09.05.2021 15:00 (CET);4157;7054;94;4820;10843
BZN|ES;09.05.2021 15:00 - 09.05.2021 16:00 (CET);4457;7052;92;4328;9744
BZN|ES;09.05.2021 16:00 - 09.05.2021 17:00 (CET);3517;7047;93;4383;7553
BZN|ES;09.05.2021 17:00 - 09.05.2021 18:00 (CET);3549;7051;92;4081;9573
BZN|ES;09.05.2021 18:00 - 09.05.2021 19:00 (CET);3282;7052;89;3561;11865
BZN|ES;09.05.2021 19:00 - 09.05.2021 20:00 (CET);3082;7058;94;2639;13354
BZN|ES;09.05.2021 20:00 - 09.05.2021 21:00 (CET);3851;7062;93;1011;13532
BZN|ES;09.05.2021 21:00 - 09.05.2021 22:00 (CET);6036;7062;93;182;12627
BZN|ES;09.05.2021 22:00 - 09.05.2021 23:00 (CET);6238;7058;93;21;11580
BZN|ES;09.05.2021 23:00 - 10.05.2021 00:00 (CET);5811;7056;92;16;10588
BZN|ES;10.05.2021 00:00 - 10.05.2021 01:00 (CET);2964;7058;89;16;9838
BZN|ES;10.05.2021 01:00 - 10.05.2021 02:00 (CET);3091;7058;88;16;9171
BZN|ES;10.05.2021 02:00 - 10.05.2021 03:00 (CET);3464;7059;89;16;8319
BZN|ES;10.05.2021 03:00 - 10.05.2021 04:00 (CET);4318;7059;87;16;7672
BZN|ES;10.05.2021 04:00 - 10.05.2021 05:00 (CET);4663;7060;91;15;6689
BZN|ES;10.05.2021 05:00 - 10.05.2021 06:00 (CET);3269;7060;89;16;5941
BZN|ES;10.05.2021 06:00 - 10.05.2021 07:00 (CET);3965;7059;90;15;5491
BZN|ES;10.05.2021 07:00 - 10.05.2021 08:00 (CET);4750;7064;90;328;5380
BZN|ES;10.05.2021 08:00 - 10.05.2021 09:00 (CET);4932;7070;95;2253;4701
BZN|ES;10.05.2021 09:00 - 10.05.2021 10:00 (CET);5524;7070;97;4464;3987
BZN|ES;10.05.2021 10:00 - 10.05.2021 11:00 (CET);5230;7071;99;6486;4097
BZN|ES;10.05.2021 11:00 - 10.05.2021 12:00 (CET);4659;7069;104;6782;4742
BZN|ES;10.05.2021 12:00 - 10.05.2021 13:00 (CET);4468;7068;104;6954;5243
BZN|ES;10.05.2021 13:00 - 10.05.2021 14:00 (CET);4406;7067;104;6423;5992
BZN|ES;10.05.2021 14:00 - 10.05.2021 15:00 (CET);3483;7066;106;6679;6776
BZN|ES;10.05.2021 15:00 - 10.05.2021 16:00 (CET);3591;7065;108;6233;7524
BZN|ES;10.05.2021 16:00 - 10.05.2021 17:00 (CET);3155;7064;103;5509;8612
BZN|ES;10.05.2021 17:00 - 10.05.2021 18:00 (CET);2758;7062;99;5061;9758
BZN|ES;10.05.2021 18:00 - 10.05.2021 19:00 (CET);3290;7065;103;3748;10212
BZN|ES;10.05.2021 19:00 - 10.05.2021 20:00 (CET);3822;7066;109;2120;10839
BZN|ES;10.05.2021 20:00 - 10.05.2021 21:00 (CET);5065;7066;108;858;10445
BZN|ES;10.05.2021 21:00 - 10.05.2021 22:00 (CET);5828;7070;106;151;10113
BZN|ES;10.05.2021 22:00 - 10.05.2021 23:00 (CET);5190;7071;106;92;10386
BZN|ES;10.05.2021 23:00 - 11.05.2021 00:00 (CET);3123;7073;108;92;10607
BZN|ES;11.05.2021 00:00 - 11.05.2021 01:00 (CET);3445;7070;92;92;10507
BZN|ES;11.05.2021 01:00 - 11.05.2021 02:00 (CET);3147;7067;89;92;10459
BZN|ES;11.05.2021 02:00 - 11.05.2021 03:00 (CET);2926;7071;88;93;11520
BZN|ES;11.05.2021 03:00 - 11.05.2021 04:00 (CET);3512;7076;92;93;11910
BZN|ES;11.05.2021 04:00 - 11.05.2021 05:00 (CET);3732;7077;94;68;11953
BZN|ES;11.05.2021 05:00 - 11.05.2021 06:00 (CET);3331;7079;94;61;12197
BZN|ES;11.05.2021 06:00 - 11.05.2021 07:00 (CET);2974;7080;94;31;13068
BZN|ES;11.05.2021 07:00 - 11.05.2021 08:00 (CET);3549;7078;92;382;13088
BZN|ES;11.05.2021 08:00 - 11.05.2021 09:00 (CET);4255;7080;97;2650;12521
BZN|ES;11.05.2021 09:00 - 11.05.2021 10:00 (CET);3688;7081;99;5363;12825
BZN|ES;11.05.2021 10:00 - 11.05.2021 11:00 (CET);4320;7077;98;7318;13325
BZN|ES;11.05.2021 11:00 - 11.05.2021 12:00 (CET);5019;7078;98;8498;13139
BZN|ES;11.05.2021 12:00 - 11.05.2021 13:00 (CET);5022;7078;101;8945;13167
BZN|ES;11.05.2021 13:00 - 11.05.2021 14:00 (CET);4669;7078;99;9112;12934
BZN|ES;11.05.2021 14:00 - 11.05.2021 15:00 (CET);4295;7081;99;9246;12669
BZN|ES;11.05.2021 15:00 - 11.05.2021 16:00 (CET);4606;7079;98;9568;12596
BZN|ES;11.05.2021 16:00 - 11.05.2021 17:00 (CET);5173;7080;99;9649;12594
BZN|ES;11.05.2021 17:00 - 11.05.2021 18:00 (CET);5065;7079;100;8996;11731
BZN|ES;11.05.2021 18:00 - 11.05.2021 19:00 (CET);4583;7082;101;7859;10912
BZN|ES;11.05.2021 19:00 - 11.05.2021 20:00 (CET);4036;7082;103;5562;10170
BZN|ES;11.05.2021 20:00 - 11.05.2021 21:00 (CET);5838;7081;100;2271;8795
BZN|ES;11.05.2021 21:00 - 11.05.2021 22:00 (CET);6310;7081;98;717;7688
BZN|ES;11.05.2021 22:00 - 11.05.2021 23:00 (CET);5720;7082;101;501;7612
BZN|ES;11.05.2021 23:00 - 12.05.2021 00:00 (CET);4035;7083;101;427;7811
BZN|ES;12.05.2021 00:00 - 12.05.2021 01:00 (CET);2972;7084;90;429;8323
BZN|ES;12.05.2021 01:00 - 12.05.2021 02:00 (CET);2740;7084;89;446;8395
BZN|ES;12.05.2021 02:00 - 12.05.2021 03:00 (CET);2634;7084;88;418;8597
BZN|ES;12.05.2021 03:00 - 12.05.2021 04:00 (CET);2479;7084;89;369;9057
BZN|ES;12.05.2021 04:00 - 12.05.2021 05:00 (CET);2990;7082;90;345;9792
BZN|ES;12.05.2021 05:00 - 12.05.2021 06:00 (CET);3766;7084;91;304;10689
BZN|ES;12.05.2021 06:00 - 12.05.2021 07:00 (CET);3478;7081;91;159;10799
BZN|ES;12.05.2021 07:00 - 12.05.2021 08:00 (CET);3759;7083;92;286;10732
BZN|ES;12.05.2021 08:00 - 12.05.2021 09:00 (CET);4034;7081;100;1620;10896
BZN|ES;12.05.2021 09:00 - 12.05.2021 10:00 (CET);3486;7080;94;3827;11135
BZN|ES;12.05.2021 10:00 - 12.05.2021 11:00 (CET);2953;7079;94;5939;11489
BZN|ES;12.05.2021 11:00 - 12.05.2021 12:00 (CET);2984;7076;93;6773;12202
BZN|ES;12.05.2021 12:00 - 12.05.2021 13:00 (CET);4040;7074;90;7685;13720
BZN|ES;12.05.2021 13:00 - 12.05.2021 14:00 (CET);4519;7075;92;8220;14613
BZN|ES;12.05.2021 14:00 - 12.05.2021 15:00 (CET);4639;7079;95;8682;15063
BZN|ES;12.05.2021 15:00 - 12.05.2021 16:00 (CET);4625;7077;95;8730;13757
BZN|ES;12.05.2021 16:00 - 12.05.2021 17:00 (CET);4809;7074;97;8395;13175
BZN|ES;12.05.2021 17:00 - 12.05.2021 18:00 (CET);4756;7068;96;7791;13767
BZN|ES;12.05.2021 18:00 - 12.05.2021 19:00 (CET);5042;7064;100;6787;15770
BZN|ES;12.05.2021 19:00 - 12.05.2021 20:00 (CET);4673;7071;101;4589;15722
BZN|ES;12.05.2021 20:00 - 12.05.2021 21:00 (CET);4800;7067;102;1999;14360
BZN|ES;12.05.2021 21:00 - 12.05.2021 22:00 (CET);5527;7066;100;647;12463
BZN|ES;12.05.2021 22:00 - 12.05.2021 23:00 (CET);4800;7068;99;445;11559
BZN|ES;12.05.2021 23:00 - 13.05.2021 00:00 (CET);2920;7070;100;343;10828
BZN|ES;13.05.2021 00:00 - 13.05.2021 01:00 (CET);2906;7070;93;267;10464
BZN|ES;13.05.2021 01:00 - 13.05.2021 02:00 (CET);2334;7071;93;241;10048
BZN|ES;13.05.2021 02:00 - 13.05.2021 03:00 (CET);2245;7075;94;209;9328
BZN|ES;13.05.2021 03:00 - 13.05.2021 04:00 (CET);2202;7074;97;187;8924
BZN|ES;13.05.2021 04:00 - 13.05.2021 05:00 (CET);2265;7078;95;139;8757
BZN|ES;13.05.2021 05:00 - 13.05.2021 06:00 (CET);2493;7078;95;119;8159
BZN|ES;13.05.2021 06:00 - 13.05.2021 07:00 (CET);2846;7079;94;55;8146
BZN|ES;13.05.2021 07:00 - 13.05.2021 08:00 (CET);3167;7074;95;455;8149
BZN|ES;13.05.2021 08:00 - 13.05.2021 09:00 (CET);3383;7042;105;2891;7754
BZN|ES;13.05.2021 09:00 - 13.05.2021 10:00 (CET);2966;7014;108;6354;7863
BZN|ES;13.05.2021 10:00 - 13.05.2021 11:00 (CET);3367;7002;110;9038;8252
BZN|ES;13.05.2021 11:00 - 13.05.2021 12:00 (CET);3441;7001;111;9947;8251
BZN|ES;13.05.2021 12:00 - 13.05.2021 13:00 (CET);3013;6990;113;10196;9107
BZN|ES;13.05.2021 13:00 - 13.05.2021 14:00 (CET);3112;6994;111;10220;9707
BZN|ES;13.05.2021 14:00 - 13.05.2021 15:00 (CET);4066;6995;111;9759;10195
BZN|ES;13.05.2021 15:00 - 13.05.2021 16:00 (CET);4403;6993;111;8629;10499
BZN|ES;13.05.2021 16:00 - 13.05.2021 17:00 (CET);3358;6993;109;7473;10589
BZN|ES;13.05.2021 17:00 - 13.05.2021 18:00 (CET);2848;6994;108;6431;10813
BZN|ES;13.05.2021 18:00 - 13.05.2021 19:00 (CET);2959;6998;110;5060;11042
BZN|ES;13.05.2021 19:00 - 13.05.2021 20:00 (CET);3907;7003;112;3286;10759
BZN|ES;13.05.2021 20:00 - 13.05.2021 21:00 (CET);5516;7005;112;1577;10081
BZN|ES;13.05.2021 21:00 - 13.05.2021 22:00 (CET);6215;7013;110;668;9200
BZN|ES;13.05.2021 22:00 - 13.05.2021 23:00 (CET);5767;7015;110;588;9792
BZN|ES;13.05.2021 23:00 - 14.05.2021 00:00 (CET);4830;7013;110;538;9859
BZN|ES;14.05.2021 00:00 - 14.05.2021 01:00 (CET);3973;7017;105;443;9782
BZN|ES;14.05.2021 01:00 - 14.05.2021 02:00 (CET);2298;7018;105;361;10086
BZN|ES;14.05.2021 02:00 - 14.05.2021 03:00 (CET);2602;7017;102;313;10682
BZN|ES;14.05.2021 03:00 - 14.05.2021 04:00 (CET);2919;7018;102;296;10658
BZN|ES;14.05.2021 04:00 - 14.05.2021 05:00 (CET);2866;7020;104;274;10042
BZN|ES;14.05.2021 05:00 - 14.05.2021 06:00 (CET);2735;7021;104;254;10217
BZN|ES;14.05.2021 06:00 - 14.05.2021 07:00 (CET);3639;7022;104;156;9594
