,,SerialNumber,Year,Hours,Price,Filtered Price,Demand,Hydropower,Wind,Photovoltaics,Import,Export,Coal Price in USD,Coal Price,Neutral Gas Price Index,NetConnect Germany Gas Market,CO2 Certificates,Currency US-EU,Availability Nuclear,Availability Lignites,Availabilitiy Gas,Availability Coal,Availability
8-Apr-17,8:00 PM,2348,2017,140,41.88,41.88,51122.5,1453,1103.5,353.75,5367,2562,77.81,73.40566038,16.12,16.43,4.88,1.06,5276.3,17033.1,7319.1,13341.4,42969.9
8-Apr-17,9:00 PM,2349,2017,141,41.58,41.58,50870,1480.25,1120,0,4757,3421,77.81,73.40566038,16.12,16.43,4.88,1.06,5276.3,17033.1,7319.1,13341.4,42969.9
8-Apr-17,10:00 PM,2350,2017,142,42.07,42.07,48440.75,1490.75,1213.25,0,4248,4231,77.81,73.40566038,16.12,16.43,4.88,1.06,5276.3,17033.1,7319.1,13341.4,42969.9
8-Apr-17,11:00 PM,2351,2017,143,39.02,39.02,46003.75,1473,1258,0,3793,5689,77.81,73.40566038,16.12,16.43,4.88,1.06,5276.3,17033.1,7319.1,13341.4,42969.9
9-Apr-17,12:00 AM,2352,2017,144,33.98,33.98,42534.5,1464.25,1253.5,0,3899,5168,77.81,73.40566038,15.95,16.08,4.85,1.06,5048.2,17402.1,6566.2,13474,42490.5
9-Apr-17,1:00 AM,2353,2017,145,31.06,31.06,39233.75,1473,1201.75,0,4097,4997,77.81,73.40566038,15.95,16.08,4.85,1.06,5048.2,17402.1,6566.2,13474,42490.5
9-Apr-17,2:00 AM,2354,2017,146,31.04,31.04,37607.75,1495.5,1240.75,0,4121,5202,77.81,73.40566038,15.95,16.08,4.85,1.06,5048.2,17402.1,6566.2,13474,42490.5
9-Apr-17,3:00 AM,2355,2017,147,27.54,27.54,37217.75,1485,1406.5,0,4312,4514,77.81,73.40566038,15.95,16.08,4.85,1.06,5048.2,17402.1,6566.2,13474,42490.5
9-Apr-17,4:00 AM,2356,2017,148,28.46,28.46,37565.5,1472,1528.75,0,4378,4357,77.81,73.40566038,15.95,16.08,4.85,1.06,5048.2,17402.1,6566.2,13474,42490.5
9-Apr-17,5:00 AM,2357,2017,149,27.79,27.79,38048,1478.5,1746.75,0,4318,3640,77.81,73.40566038,15.95,16.08,4.85,1.06,5048.2,17402.1,6566.2,13474,42490.5
9-Apr-17,6:00 AM,2358,2017,150,28.48,28.48,38292.75,1489.5,1970,0.5,4130,3900,77.81,73.40566038,15.95,16.08,4.85,1.06,5048.2,17402.1,6566.2,13474,42490.5
9-Apr-17,7:00 AM,2359,2017,151,30.52,30.52,38293,1462.75,2125.25,235.25,4184,4074,77.81,73.40566038,15.95,16.08,4.85,1.06,5048.2,17402.1,6566.2,13474,42490.5
9-Apr-17,8:00 AM,2360,2017,152,30.63,30.63,41428.25,1468,2272.75,3013.5,3778,5198,77.81,73.40566038,15.95,16.08,4.85,1.06,5048.2,17402.1,6566.2,13474,42490.5
9-Apr-17,9:00 AM,2361,2017,153,29.44,29.44,45194,1461,2175.25,8728.5,2356,6706,77.81,73.40566038,15.95,16.08,4.85,1.06,5048.2,17402.1,6566.2,13474,42490.5
9-Apr-17,10:00 AM,2362,2017,154,27.78,27.78,48047.75,1474.5,1890.75,15290.5,1037,7780,77.81,73.40566038,15.95,16.08,4.85,1.06,5048.2,17402.1,6566.2,13474,42490.5
9-Apr-17,11:00 AM,2363,2017,155,26.4,26.4,50071,1478,2233.25,20662,437,11024,77.81,73.40566038,15.95,16.08,4.85,1.06,5048.2,17402.1,6566.2,13474,42490.5
9-Apr-17,12:00 PM,2364,2017,156,24.04,24.04,51672.25,1487.25,2421.25,23884.75,329,12190,77.81,73.40566038,15.95,16.08,4.85,1.06,5048.2,17402.1,6566.2,13474,42490.5
9-Apr-17,1:00 PM,2365,2017,157,20.79,20.79,50028.5,1474,2325.75,25538.5,125,11372,77.81,73.40566038,15.95,16.08,4.85,1.06,5048.2,17402.1,6566.2,13474,42490.5
9-Apr-17,2:00 PM,2366,2017,158,12.98,12.98,47343,1463,2174.25,25603,218,10979,77.81,73.40566038,15.95,16.08,4.85,1.06,5048.2,17402.1,6566.2,13474,42490.5
9-Apr-17,3:00 PM,2367,2017,159,15,15,45402.25,1454.5,2073.75,24126.75,510,10539,77.81,73.40566038,15.95,16.08,4.85,1.06,5048.2,17402.1,6566.2,13474,42490.5
9-Apr-17,4:00 PM,2368,2017,160,20.07,20.07,44561,1452.5,1944.75,21015.25,1731,9091,77.81,73.40566038,15.95,16.08,4.85,1.06,5048.2,17402.1,6566.2,13474,42490.5
9-Apr-17,5:00 PM,2369,2017,161,24.44,24.44,44472,1461.25,1739.75,16071.75,2269,6415,77.81,73.40566038,15.95,16.08,4.85,1.06,5048.2,17402.1,6566.2,13474,42490.5
9-Apr-17,6:00 PM,2370,2017,162,32.4,32.4,45354,1469.25,1670,9763.5,3963,4576,77.81,73.40566038,15.95,16.08,4.85,1.06,5048.2,17402.1,6566.2,13474,42490.5
9-Apr-17,7:00 PM,2371,2017,163,38.24,38.24,47026,1449,1599,3699.25,4331,4136,77.81,73.40566038,15.95,16.08,4.85,1.06,5048.2,17402.1,6566.2,13474,42490.5
9-Apr-17,8:00 PM,2372,2017,164,39.53,39.53,48001.5,1525.25,2141.25,447,4139,5260,77.81,73.40566038,15.95,16.08,4.85,1.06,5048.2,17402.1,6566.2,13474,42490.5
9-Apr-17,9:00 PM,2373,2017,165,37.57,37.57,49588.25,1563.25,3900.25,0,3392,6246,77.81,73.40566038,15.95,16.08,4.85,1.06,5048.2,17402.1,6566.2,13474,42490.5
9-Apr-17,10:00 PM,2374,2017,166,35.2,35.2,48703,1475,6811.75,0,3185,6908,77.81,73.40566038,15.95,16.08,4.85,1.06,5048.2,17402.1,6566.2,13474,42490.5
9-Apr-17,11:00 PM,2375,2017,167,24.08,24.08,47586.5,1450.75,10220.5,0,2554,8255,77.81,73.40566038,15.95,16.08,4.85,1.06,5048.2,17402.1,6566.2,13474,42490.5
10-Apr-17,12:00 AM,2376,2017,168,26.03,26.03,44527.75,1452.5,12662.5,0,2257,7839,77.81,73.40566038,15.4,15.9,4.81,1.06,6451.7,17872.3,7891.9,13578.8,45794.7
10-Apr-17,1:00 AM,2377,2017,1,23.02,23.02,42446.5,1456,14640.25,0,1174,9052,77.81,73.40566038,15.4,15.9,4.81,1.06,6451.7,17872.3,7891.9,13578.8,45794.7
10-Apr-17,2:00 AM,2378,2017,2,20.36,20.36,41260.75,1447.75,16266.25,0,1175,10069,77.81,73.40566038,15.4,15.9,4.81,1.06,6451.7,17872.3,7891.9,13578.8,45794.7
10-Apr-17,3:00 AM,2379,2017,3,12.26,12.26,41365.5,1431.75,18250.5,0,1575,10085,77.81,73.40566038,15.4,15.9,4.81,1.06,6451.7,17872.3,7891.9,13578.8,45794.7
10-Apr-17,4:00 AM,2380,2017,4,19.95,19.95,42356.25,1407.5,19468.75,0,1597,9621,77.81,73.40566038,15.4,15.9,4.81,1.06,6451.7,17872.3,7891.9,13578.8,45794.7
10-Apr-17,5:00 AM,2381,2017,5,26.08,26.08,45266.75,1397.75,19994.5,0,2691,8845,77.81,73.40566038,15.4,15.9,4.81,1.06,6451.7,17872.3,7891.9,13578.8,45794.7
10-Apr-17,6:00 AM,2382,2017,6,38.93,38.93,50152.75,1415,19784.5,0.5,3146,7677,77.81,73.40566038,15.4,15.9,4.81,1.06,6451.7,17872.3,7891.9,13578.8,45794.7
10-Apr-17,7:00 AM,2383,2017,7,38.93,38.93,56824.75,1394.75,20337,300,3226,6442,77.81,73.40566038,15.4,15.9,4.81,1.06,6451.7,17872.3,7891.9,13578.8,45794.7
10-Apr-17,8:00 AM,2384,2017,8,38.09,38.09,62806,1457.25,20065,3340,2479,6966,77.81,73.40566038,15.4,15.9,4.81,1.06,6451.7,17872.3,7891.9,13578.8,45794.7
10-Apr-17,9:00 AM,2385,2017,9,35.25,35.25,66217.75,1443.5,18146,8749.5,2075,7511,77.81,73.40566038,15.4,15.9,4.81,1.06,6451.7,17872.3,7891.9,13578.8,45794.7
10-Apr-17,10:00 AM,2386,2017,10,30.89,30.89,68347.25,1462,16981,13889,2111,8762,77.81,73.40566038,15.4,15.9,4.81,1.06,6451.7,17872.3,7891.9,13578.8,45794.7
10-Apr-17,11:00 AM,2387,2017,11,27.57,27.57,70064.5,1457,17925.75,17595,1681,8693,77.81,73.40566038,15.4,15.9,4.81,1.06,6451.7,17872.3,7891.9,13578.8,45794.7
10-Apr-17,12:00 PM,2388,2017,12,24.01,24.01,70887.25,1461.25,19576.25,19656,853,9112,77.81,73.40566038,15.4,15.9,4.81,1.06,6451.7,17872.3,7891.9,13578.8,45794.7
10-Apr-17,1:00 PM,2389,2017,13,17.91,17.91,70895,1471,22245.25,20237.75,940,10399,77.81,73.40566038,15.4,15.9,4.81,1.06,6451.7,17872.3,7891.9,13578.8,45794.7
10-Apr-17,2:00 PM,2390,2017,14,9.37,9.37,69366.75,1472.25,24077.25,19570.5,1336,10408,77.81,73.40566038,15.4,15.9,4.81,1.06,6451.7,17872.3,7891.9,13578.8,45794.7
10-Apr-17,3:00 PM,2391,2017,15,17.92,17.92,68009.25,1455.25,24510.75,17909.25,1326,10709,77.81,73.40566038,15.4,15.9,4.81,1.06,6451.7,17872.3,7891.9,13578.8,45794.7
10-Apr-17,4:00 PM,2392,2017,16,21.63,21.63,66419.25,1463.5,25716.5,14873.5,1455,10590,77.81,73.40566038,15.4,15.9,4.81,1.06,6451.7,17872.3,7891.9,13578.8,45794.7
10-Apr-17,5:00 PM,2393,2017,17,26.2,26.2,64763.5,1464.5,26407,10747.5,1500,9172,77.81,73.40566038,15.4,15.9,4.81,1.06,6451.7,17872.3,7891.9,13578.8,45794.7
10-Apr-17,6:00 PM,2394,2017,18,32.26,32.26,64265.5,1479.5,26580.75,6199.75,2497,7730,77.81,73.40566038,15.4,15.9,4.81,1.06,6451.7,17872.3,7891.9,13578.8,45794.7
10-Apr-17,7:00 PM,2395,2017,19,38.32,38.32,63703.5,1479.25,25393.75,2450.75,2621,6918,77.81,73.40566038,15.4,15.9,4.81,1.06,6451.7,17872.3,7891.9,13578.8,45794.7
10-Apr-17,8:00 PM,2396,2017,20,38.74,38.74,62926,1490,23117.5,361.25,2867,6475,77.81,73.40566038,15.4,15.9,4.81,1.06,6451.7,17872.3,7891.9,13578.8,45794.7
10-Apr-17,9:00 PM,2397,2017,21,37.95,37.95,61577.75,1501,20983.25,0.25,3100,5966,77.81,73.40566038,15.4,15.9,4.81,1.06,6451.7,17872.3,7891.9,13578.8,45794.7
10-Apr-17,10:00 PM,2398,2017,22,31.29,31.29,58169,1488,19625,0,2695,6786,77.81,73.40566038,15.4,15.9,4.81,1.06,6451.7,17872.3,7891.9,13578.8,45794.7
10-Apr-17,11:00 PM,2399,2017,23,24.02,24.02,53812.75,1480,18875.5,0,2449,7109,77.81,73.40566038,15.4,15.9,4.81,1.06,6451.7,17872.3,7891.9,13578.8,45794.7
11-Apr-17,12:00 AM,2400,2017,24,24.83,24.83,49601.25,1496.5,18346.5,0,2718,8430,76.57,72.23584906,15.76,16.08,4.78,1.06,5271.6,18190.3,8201.3,13886,45549.2
11-Apr-17,1:00 AM,2401,2017,25,23.52,23.52,46560,1469,18021.75,0,2706,8926,76.57,72.23584906,15.76,16.08,4.78,1.06,5271.6,18190.3,8201.3,13886,45549.2
11-Apr-17,2:00 AM,2402,2017,26,23.55,23.55,44820,1464.25,17293,0,2759,8643,76.57,72.23584906,15.76,16.08,4.78,1.06,5271.6,18190.3,8201.3,13886,45549.2
11-Apr-17,3:00 AM,2403,2017,27,23.53,23.53,44215.75,1466.25,16790,0,3051,8097,76.57,72.23584906,15.76,16.08,4.78,1.06,5271.6,18190.3,8201.3,13886,45549.2
11-Apr-17,4:00 AM,2404,2017,28,25.63,25.63,45435.25,1437.75,17257.25,0,3276,7710,76.57,72.23584906,15.76,16.08,4.78,1.06,5271.6,18190.3,8201.3,13886,45549.2
11-Apr-17,5:00 AM,2405,2017,29,28.12,28.12,47609.75,1421.5,17883.5,0,3438,6955,76.57,72.23584906,15.76,16.08,4.78,1.06,5271.6,18190.3,8201.3,13886,45549.2
11-Apr-17,6:00 AM,2406,2017,30,37.91,37.91,51703.5,1418,17619.25,0.25,3739,5465,76.57,72.23584906,15.76,16.08,4.78,1.06,5271.6,18190.3,8201.3,13886,45549.2
11-Apr-17,7:00 AM,2407,2017,31,41.52,41.52,58276.5,1425,16642,247.75,3257,4466,76.57,72.23584906,15.76,16.08,4.78,1.06,5271.6,18190.3,8201.3,13886,45549.2
11-Apr-17,8:00 AM,2408,2017,32,43.5,43.5,62182,1416.75,15136.25,2413.25,2563,4468,76.57,72.23584906,15.76,16.08,4.78,1.06,5271.6,18190.3,8201.3,13886,45549.2
11-Apr-17,9:00 AM,2409,2017,33,40.93,40.93,64208.75,1435,15409.75,6119.5,2094,5655,76.57,72.23584906,15.76,16.08,4.78,1.06,5271.6,18190.3,8201.3,13886,45549.2
11-Apr-17,10:00 AM,2410,2017,34,37.45,37.45,66747,1456.25,16837,10528.25,2185,6506,76.57,72.23584906,15.76,16.08,4.78,1.06,5271.6,18190.3,8201.3,13886,45549.2
11-Apr-17,11:00 AM,2411,2017,35,34.16,34.16,68669.25,1468,16847.25,14117,1956,7130,76.57,72.23584906,15.76,16.08,4.78,1.06,5271.6,18190.3,8201.3,13886,45549.2
11-Apr-17,12:00 PM,2412,2017,36,31,31,69667.5,1464,16312.25,16075.25,1909,8101,76.57,72.23584906,15.76,16.08,4.78,1.06,5271.6,18190.3,8201.3,13886,45549.2
11-Apr-17,1:00 PM,2413,2017,37,29.66,29.66,68744.5,1493.75,15482,17496,1915,7943,76.57,72.23584906,15.76,16.08,4.78,1.06,5271.6,18190.3,8201.3,13886,45549.2
11-Apr-17,2:00 PM,2414,2017,38,29.98,29.98,67650.25,1543.5,14869,17785.25,1909,8074,76.57,72.23584906,15.76,16.08,4.78,1.06,5271.6,18190.3,8201.3,13886,45549.2
11-Apr-17,3:00 PM,2415,2017,39,31.9,31.9,66298,1562.5,14824.25,16413.25,2547,7753,76.57,72.23584906,15.76,16.08,4.78,1.06,5271.6,18190.3,8201.3,13886,45549.2
11-Apr-17,4:00 PM,2416,2017,40,31.83,31.83,65566,1560.25,14727.75,13891.5,3167,7222,76.57,72.23584906,15.76,16.08,4.78,1.06,5271.6,18190.3,8201.3,13886,45549.2
11-Apr-17,5:00 PM,2417,2017,41,35.3,35.3,64106.75,1553.5,14165.25,10752.75,4153,6342,76.57,72.23584906,15.76,16.08,4.78,1.06,5271.6,18190.3,8201.3,13886,45549.2
11-Apr-17,6:00 PM,2418,2017,42,37.95,37.95,64149.25,1564.5,13771.75,6535.25,4761,4436,76.57,72.23584906,15.76,16.08,4.78,1.06,5271.6,18190.3,8201.3,13886,45549.2
11-Apr-17,7:00 PM,2419,2017,43,43.1,43.1,63390.25,1583.25,12402.75,2660.75,4740,3470,76.57,72.23584906,15.76,16.08,4.78,1.06,5271.6,18190.3,8201.3,13886,45549.2
11-Apr-17,8:00 PM,2420,2017,44,43.27,43.27,62611.25,1468.25,11670.25,374.75,4595,3930,76.57,72.23584906,15.76,16.08,4.78,1.06,5271.6,18190.3,8201.3,13886,45549.2
11-Apr-17,9:00 PM,2421,2017,45,38.38,38.38,61477,1480,11942.75,0.25,4172,4740,76.57,72.23584906,15.76,16.08,4.78,1.06,5271.6,18190.3,8201.3,13886,45549.2
11-Apr-17,10:00 PM,2422,2017,46,37.08,37.08,58162,1518.25,12141.5,0,3265,6620,76.57,72.23584906,15.76,16.08,4.78,1.06,5271.6,18190.3,8201.3,13886,45549.2
11-Apr-17,11:00 PM,2423,2017,47,30.17,30.17,54113,1516,13460.5,0,2749,7706,76.57,72.23584906,15.76,16.08,4.78,1.06,5271.6,18190.3,8201.3,13886,45549.2
12-Apr-17,12:00 AM,2424,2017,48,25.99,25.99,49663.5,1522.5,14769.75,0,2286,8768,74.62,70.39622642,15.63,16.01,4.86,1.06,5483.2,18437.3,8520.7,13735,46176.2
12-Apr-17,1:00 AM,2425,2017,49,24.42,24.42,46773.75,1525,16014,0,1779,9161,74.62,70.39622642,15.63,16.01,4.86,1.06,5483.2,18437.3,8520.7,13735,46176.2
12-Apr-17,2:00 AM,2426,2017,50,23.02,23.02,45311.5,1543.75,16832.25,0,1882,9710,74.62,70.39622642,15.63,16.01,4.86,1.06,5483.2,18437.3,8520.7,13735,46176.2
12-Apr-17,3:00 AM,2427,2017,51,20.5,20.5,44539,1587.5,17458.75,0,2224,9693,74.62,70.39622642,15.63,16.01,4.86,1.06,5483.2,18437.3,8520.7,13735,46176.2
12-Apr-17,4:00 AM,2428,2017,52,23.01,23.01,45266.75,1555,18661.75,0,2384,9354,74.62,70.39622642,15.63,16.01,4.86,1.06,5483.2,18437.3,8520.7,13735,46176.2
12-Apr-17,5:00 AM,2429,2017,53,23.09,23.09,47287.5,1546.5,19494,0,2006,9436,74.62,70.39622642,15.63,16.01,4.86,1.06,5483.2,18437.3,8520.7,13735,46176.2
12-Apr-17,6:00 AM,2430,2017,54,31.02,31.02,51468,1578.5,20442.5,0.75,2713,7926,74.62,70.39622642,15.63,16.01,4.86,1.06,5483.2,18437.3,8520.7,13735,46176.2
12-Apr-17,7:00 AM,2431,2017,55,36.44,36.44,58786.5,1495.5,21564,159.5,2229,7215,74.62,70.39622642,15.63,16.01,4.86,1.06,5483.2,18437.3,8520.7,13735,46176.2
12-Apr-17,8:00 AM,2432,2017,56,37.95,37.95,63325.5,1475,21926.75,1832.75,1339,6587,74.62,70.39622642,15.63,16.01,4.86,1.06,5483.2,18437.3,8520.7,13735,46176.2
12-Apr-17,9:00 AM,2433,2017,57,34.02,34.02,66074.5,1487.25,22193.25,4748.25,1254,7632,74.62,70.39622642,15.63,16.01,4.86,1.06,5483.2,18437.3,8520.7,13735,46176.2
12-Apr-17,10:00 AM,2434,2017,58,29.29,29.29,67399.5,1495.5,22579.25,8145.25,1074,9033,74.62,70.39622642,15.63,16.01,4.86,1.06,5483.2,18437.3,8520.7,13735,46176.2
12-Apr-17,11:00 AM,2435,2017,59,27.35,27.35,68571.25,1480.5,24302.5,11565,1058,10224,74.62,70.39622642,15.63,16.01,4.86,1.06,5483.2,18437.3,8520.7,13735,46176.2
12-Apr-17,12:00 PM,2436,2017,60,23.65,23.65,69935.25,1500,26447.5,14319,1110,11195,74.62,70.39622642,15.63,16.01,4.86,1.06,5483.2,18437.3,8520.7,13735,46176.2
12-Apr-17,1:00 PM,2437,2017,61,23.06,23.06,70174.5,1507.75,27618.25,15745,1265,11664,74.62,70.39622642,15.63,16.01,4.86,1.06,5483.2,18437.3,8520.7,13735,46176.2
12-Apr-17,2:00 PM,2438,2017,62,23.4,23.4,69764.5,1514.75,28278.25,15787.5,1549,11760,74.62,70.39622642,15.63,16.01,4.86,1.06,5483.2,18437.3,8520.7,13735,46176.2
12-Apr-17,3:00 PM,2439,2017,63,23.05,23.05,69673.75,1529.25,28315.5,14582.75,1725,11922,74.62,70.39622642,15.63,16.01,4.86,1.06,5483.2,18437.3,8520.7,13735,46176.2
12-Apr-17,4:00 PM,2440,2017,64,26.06,26.06,68522,1479,27782.25,12221.5,1939,11472,74.62,70.39622642,15.63,16.01,4.86,1.06,5483.2,18437.3,8520.7,13735,46176.2
12-Apr-17,5:00 PM,2441,2017,65,27.56,27.56,67318.25,1468.75,26811,8553.75,1987,10754,74.62,70.39622642,15.63,16.01,4.86,1.06,5483.2,18437.3,8520.7,13735,46176.2
12-Apr-17,6:00 PM,2442,2017,66,31.34,31.34,66672.5,1488.5,26461.5,4525,2018,8942,74.62,70.39622642,15.63,16.01,4.86,1.06,5483.2,18437.3,8520.7,13735,46176.2
12-Apr-17,7:00 PM,2443,2017,67,33.78,33.78,65684,1476.25,25283.25,1786.75,2963,8464,74.62,70.39622642,15.63,16.01,4.86,1.06,5483.2,18437.3,8520.7,13735,46176.2
12-Apr-17,8:00 PM,2444,2017,68,34.11,34.11,64427,1451.5,23954.75,251.75,2791,8550,74.62,70.39622642,15.63,16.01,4.86,1.06,5483.2,18437.3,8520.7,13735,46176.2
12-Apr-17,9:00 PM,2445,2017,69,31.95,31.95,62538.5,1447,23247.5,0.25,3045,7889,74.62,70.39622642,15.63,16.01,4.86,1.06,5483.2,18437.3,8520.7,13735,46176.2
12-Apr-17,10:00 PM,2446,2017,70,27.32,27.32,59178,1451,22801.5,0,1804,8133,74.62,70.39622642,15.63,16.01,4.86,1.06,5483.2,18437.3,8520.7,13735,46176.2
12-Apr-17,11:00 PM,2447,2017,71,23.05,23.05,55254,1464,22665.75,0,1814,9301,74.62,70.39622642,15.63,16.01,4.86,1.06,5483.2,18437.3,8520.7,13735,46176.2
13-Apr-17,12:00 AM,2448,2017,72,18.01,18.01,51004.25,1536,21954.5,0,1757,10020,74.83,70.59433962,15.64,15.94,4.92,1.06,6497.2,18481.2,8524.2,13008.3,46510.9
13-Apr-17,1:00 AM,2449,2017,73,16.01,16.01,47365.25,1488,21195,0,1613,10207,74.83,70.59433962,15.64,15.94,4.92,1.06,6497.2,18481.2,8524.2,13008.3,46510.9
13-Apr-17,2:00 AM,2450,2017,74,17.95,17.95,45699,1448.25,20532,0,1542,10166,74.83,70.59433962,15.64,15.94,4.92,1.06,6497.2,18481.2,8524.2,13008.3,46510.9
13-Apr-17,3:00 AM,2451,2017,75,19.8,19.8,45028.75,1451.75,19765.75,0,2034,9591,74.83,70.59433962,15.64,15.94,4.92,1.06,6497.2,18481.2,8524.2,13008.3,46510.9
13-Apr-17,4:00 AM,2452,2017,76,20.02,20.02,45628.5,1442,18960.5,0,2256,9041,74.83,70.59433962,15.64,15.94,4.92,1.06,6497.2,18481.2,8524.2,13008.3,46510.9
13-Apr-17,5:00 AM,2453,2017,77,26.76,26.76,47404.5,1455,18253.25,0,1779,9151,74.83,70.59433962,15.64,15.94,4.92,1.06,6497.2,18481.2,8524.2,13008.3,46510.9
13-Apr-17,6:00 AM,2454,2017,78,31.95,31.95,51486.5,1403,18327.5,0.5,2603,7854,74.83,70.59433962,15.64,15.94,4.92,1.06,6497.2,18481.2,8524.2,13008.3,46510.9
13-Apr-17,7:00 AM,2455,2017,79,35.95,35.95,58354,1402.25,18584.25,202,2741,5589,74.83,70.59433962,15.64,15.94,4.92,1.06,6497.2,18481.2,8524.2,13008.3,46510.9
13-Apr-17,8:00 AM,2456,2017,80,35.99,35.99,62959.5,1426,18341.75,1680.5,2069,5544,74.83,70.59433962,15.64,15.94,4.92,1.06,6497.2,18481.2,8524.2,13008.3,46510.9
13-Apr-17,9:00 AM,2457,2017,81,33.48,33.48,65200.25,1425.25,18906.25,4429.75,1827,7312,74.83,70.59433962,15.64,15.94,4.92,1.06,6497.2,18481.2,8524.2,13008.3,46510.9
13-Apr-17,10:00 AM,2458,2017,82,31.06,31.06,67132.75,1426.75,20855.5,7566.75,1669,8422,74.83,70.59433962,15.64,15.94,4.92,1.06,6497.2,18481.2,8524.2,13008.3,46510.9
13-Apr-17,11:00 AM,2459,2017,83,28.96,28.96,68437.25,1421.75,22480.75,9940.25,1225,8789,74.83,70.59433962,15.64,15.94,4.92,1.06,6497.2,18481.2,8524.2,13008.3,46510.9
13-Apr-17,12:00 PM,2460,2017,84,27.01,27.01,69372.5,1453.5,23864.25,11239,487,9363,74.83,70.59433962,15.64,15.94,4.92,1.06,6497.2,18481.2,8524.2,13008.3,46510.9
13-Apr-17,1:00 PM,2461,2017,85,24.45,24.45,68899.75,1415.5,24448,12319.25,898,9779,74.83,70.59433962,15.64,15.94,4.92,1.06,6497.2,18481.2,8524.2,13008.3,46510.9
13-Apr-17,2:00 PM,2462,2017,86,24.02,24.02,67472.5,1395.75,24431.5,12642,1136,10508,74.83,70.59433962,15.64,15.94,4.92,1.06,6497.2,18481.2,8524.2,13008.3,46510.9
13-Apr-17,3:00 PM,2463,2017,87,26.57,26.57,66206,1394.25,24038.5,11967.75,1439,10430,74.83,70.59433962,15.64,15.94,4.92,1.06,6497.2,18481.2,8524.2,13008.3,46510.9
13-Apr-17,4:00 PM,2464,2017,88,27.59,27.59,64653.75,1392.75,23490,10914,1879,9208,74.83,70.59433962,15.64,15.94,4.92,1.06,6497.2,18481.2,8524.2,13008.3,46510.9
13-Apr-17,5:00 PM,2465,2017,89,30.03,30.03,63469.5,1407,22618.5,8674.75,2830,9212,74.83,70.59433962,15.64,15.94,4.92,1.06,6497.2,18481.2,8524.2,13008.3,46510.9
13-Apr-17,6:00 PM,2466,2017,90,35.93,35.93,63635.5,1435.5,21895.5,5616,3158,6983,74.83,70.59433962,15.64,15.94,4.92,1.06,6497.2,18481.2,8524.2,13008.3,46510.9
13-Apr-17,7:00 PM,2467,2017,91,40,40,62692.25,1444.25,19570.25,2548.25,3566,5761,74.83,70.59433962,15.64,15.94,4.92,1.06,6497.2,18481.2,8524.2,13008.3,46510.9
13-Apr-17,8:00 PM,2468,2017,92,42.24,42.24,61073.25,1468,18207,476.25,3560,6111,74.83,70.59433962,15.64,15.94,4.92,1.06,6497.2,18481.2,8524.2,13008.3,46510.9
13-Apr-17,9:00 PM,2469,2017,93,38.91,38.91,59360.25,1490.5,16787.25,2.5,3820,5824,74.83,70.59433962,15.64,15.94,4.92,1.06,6497.2,18481.2,8524.2,13008.3,46510.9
13-Apr-17,10:00 PM,2470,2017,94,36.82,36.82,55497.25,1471.25,16023.25,0,3359,7117,74.83,70.59433962,15.64,15.94,4.92,1.06,6497.2,18481.2,8524.2,13008.3,46510.9
13-Apr-17,11:00 PM,2471,2017,95,32.97,32.97,51524,1483.75,15214.5,0,2828,7643,74.83,70.59433962,15.64,15.94,4.92,1.06,6497.2,18481.2,8524.2,13008.3,46510.9
14-Apr-17,12:00 AM,2472,2017,96,30.66,30.66,47436.25,1501.5,14818,0,2267,8851,74.89,70.6509434,15.67,15.97,4.94,1.06,6501.6,17291.2,8518,12746,45056.8
14-Apr-17,1:00 AM,2473,2017,97,26.78,26.78,44324,1499.5,14435.75,0,1691,9381,74.89,70.6509434,15.67,15.97,4.94,1.06,6501.6,17291.2,8518,12746,45056.8
14-Apr-17,2:00 AM,2474,2017,98,26.96,26.96,42515.25,1473.5,14422.75,0,1955,9243,74.89,70.6509434,15.67,15.97,4.94,1.06,6501.6,17291.2,8518,12746,45056.8
14-Apr-17,3:00 AM,2475,2017,99,26.87,26.87,41464,1449.75,14182,0,2460,8538,74.89,70.6509434,15.67,15.97,4.94,1.06,6501.6,17291.2,8518,12746,45056.8
14-Apr-17,4:00 AM,2476,2017,100,26.69,26.69,41471.75,1438.5,13586.25,0,2056,7981,74.89,70.6509434,15.67,15.97,4.94,1.06,6501.6,17291.2,8518,12746,45056.8
14-Apr-17,5:00 AM,2477,2017,101,26.76,26.76,41254.25,1413.25,13222.5,0,1505,8714,74.89,70.6509434,15.67,15.97,4.94,1.06,6501.6,17291.2,8518,12746,45056.8
14-Apr-17,6:00 AM,2478,2017,102,26.93,26.93,40005.75,1396.5,13534.75,1.5,1278,10741,74.89,70.6509434,15.67,15.97,4.94,1.06,6501.6,17291.2,8518,12746,45056.8
14-Apr-17,7:00 AM,2479,2017,103,27.7,27.7,39666.75,1411.75,13172.75,312,1355,10676,74.89,70.6509434,15.67,15.97,4.94,1.06,6501.6,17291.2,8518,12746,45056.8
14-Apr-17,8:00 AM,2480,2017,104,28.73,28.73,41668.75,1402.5,11594,2527,1828,11328,74.89,70.6509434,15.67,15.97,4.94,1.06,6501.6,17291.2,8518,12746,45056.8
14-Apr-17,9:00 AM,2481,2017,105,28.23,28.23,44719.75,1377,10857,6276,1056,11463,74.89,70.6509434,15.67,15.97,4.94,1.06,6501.6,17291.2,8518,12746,45056.8
